行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
南屯區,16.06,158.74,20.57810906,12,14,住,3,2,2,1,坡道機械,2017/2/14,120.636242,24.152653,900
西屯區,32.21,210.26,26.45091959,4,6,住,3,2,2,1,坡道平面,2018/7/7,120.664472,24.169656,700
東區,11.7,83.81,32.55645222,4,7,住,2,2,1,1,無,2018/10/24,120.69043899999998,24.12507,370
北屯區,7.99,89.15,24.32630376,12,16,住,2,2,2,1,無,2017/2/16,120.65991399999999,24.193176,370
北屯區,18.59,73.19,33.15331595,3,5,住,2,1,1,0,無,2019/11/20,120.682121,24.175832,360
東區,24.13,150.81,0.473657912,9,13,住,3,2,2,1,坡道平面,2019/2/25,120.69893200000001,24.129732999999998,890
北屯區,22.35,163.03,1.275864665,11,12,住,3,2,2,1,坡道平面,2019/8/6,120.710393,24.161037,963
北區,5.6,83.56,12.34248479,4,18,住,1,1,1,1,坡道機械,2018/4/12,120.67511699999999,24.163264,495
南區,10.99,162.08,25.27635749,9,15,住,3,2,2,1,坡道平面,2019/7/30,120.655429,24.129307999999998,745
大里區,12.42,89.58,26.09225378,3,7,住,3,2,1,1,無,2018/7/29,120.68189199999999,24.111193,430
西區,18.55,95.21,30.85347406,4,7,住,2,2,2,1,無,2019/4/16,120.672408,24.141856,420
南屯區,14.93,154.73,24.64390097,3,14,住,4,2,3,1,無,2019/3/3,120.651008,24.157204999999998,750
西屯區,33.81,155.56,21.58292094,5,12,住,4,2,2,1,無,2018/1/14,120.610221,24.193663,600
北屯區,20.51,187.83,3.8385456239999995,4,14,住,3,2,2,1,坡道平面,2019/6/26,120.740504,24.161138,1138
大里區,32.57,253.81,1.596199785,11,18,住,3,2,2,1,坡道平面,2017/9/2,120.67446699999999,24.116129,2030
北屯區,11.56,131.73,26.79315797,5,14,住,3,2,2,1,無,2019/7/5,120.701729,24.171803,555
南屯區,13.85,82.19,24.51248143,5,8,住,2,1,1,1,無,2018/4/25,120.648467,24.155532,500
大里區,41.44,199.1,0.9254125679999999,9,11,住,3,2,2,1,坡道平面,2017/11/22,120.68986799999999,24.119237,1400
西區,10.5,64.21,17.26250368,5,7,住,2,1,1,1,無,2016/12/18,120.6681,24.150002,282
北區,0.26,28.86,24.52343306,12,12,商,1,0,1,1,無,2019/11/9,120.67510700000001,24.148364,130
西區,19.0,63.0,50.81829196,2,2,住,2,2,1,0,無,2019/8/25,120.67626000000001,24.13792,280
北區,25.47,187.43,0.09308883800000001,8,14,商,3,2,2,1,坡道平面,2017/10/25,120.671653,24.173351,1434
北區,24.33,96.89,37.42445088,2,7,住,3,2,2,1,無,2019/5/11,120.695274,24.158756,400
西屯區,4.19,23.81,25.30921237,3,7,住,1,0,1,1,無,2019/9/25,120.608129,24.188533,100
西屯區,17.54,175.74,16.89014833,3,14,住,4,2,2,1,坡道平面,2018/12/19,120.651495,24.173999,1290
南區,29.6,88.61,37.24101111,1,5,住,3,2,2,0,無,2018/10/21,120.681738,24.121872,543
北屯區,2.36,32.71,23.89097654,20,24,住,1,0,1,1,無,2019/10/15,120.697477,24.171067999999998,168
大里區,22.38,128.06,14.35484644,8,10,住,3,2,2,1,無,2019/6/13,120.69701,24.086345,625
北區,31.47,121.78,29.52558916,5,5,住,3,2,2,0,無,2018/2/25,120.665525,24.164631,438
南屯區,26.6,166.34,5.032273078999999,10,15,住,3,2,2,1,坡道平面,2018/11/5,120.60943799999998,24.150348,1198
西區,16.0,62.58,50.21321451,4,4,住,2,1,1,0,無,2019/4/18,120.672785,24.140107999999998,230
大雅區,33.05,173.98,0.079399303,3,12,住,3,2,2,1,坡道平面,2017/12/7,120.64883300000001,24.223835,955
北屯區,20.28,151.13,25.83215261,7,7,住,3,2,2,1,升降平面,2018/6/26,120.69741699999999,24.165914,568
北屯區,16.69,161.61,6.9761870539999995,6,14,住,3,2,2,1,坡道平面,2019/7/30,120.721672,24.175619,875
北屯區,54.75,112.02,42.36637303,2,4,住,4,2,2,0,無,2016/12/12,120.690053,24.164795,300
北屯區,9.42,102.98,22.6616563,3,13,住,2,2,2,1,無,2017/7/2,120.681357,24.176145,410
北區,24.89,277.95,2.92682259,3,20,商,4,2,3,1,坡道平面,2018/12/26,120.693487,24.15755,1933
南區,23.47,74.87,36.17322738,5,5,住,4,0,4,0,無,2017/10/12,120.680149,24.118535,340
中區,12.49,72.94,30.03757777,3,5,住,2,1,1,0,無,2017/6/3,120.676946,24.141164,225
大里區,27.44,162.76,25.2407647,10,10,住,4,1,2,1,升降機械,2017/6/12,120.69413899999999,24.111885,620
大里區,23.42,141.96,28.6029145,6,7,住,3,2,2,1,坡道平面,2019/5/23,120.688708,24.110925,615
南屯區,17.86,125.52,21.86218745,6,8,住,3,2,2,1,升降平面,2017/11/30,120.635246,24.145046,666
北區,28.53,89.69,37.33683785,2,5,住,3,2,1,0,無,2018/4/13,120.67509,24.159815,420
北區,24.4,72.41,36.82484924,5,5,住,3,2,2,0,無,2016/12/30,120.664809,24.160167,290
南區,5.27,68.4,9.423875918,3,22,住,2,0,2,1,無,2017/6/24,120.67030600000001,24.111283,405
北區,14.82,60.72,31.376414299999997,4,5,住,4,2,2,0,無,2016/12/25,120.692151,24.159931,160
西屯區,2.98,33.21,23.22292723,3,12,住,1,0,1,1,無,2017/7/29,120.64819399999999,24.171634,180
西屯區,13.9,126.64,24.83829237,15,15,住,3,2,2,1,坡道平面,2019/5/14,120.606582,24.188928,520
中區,12.65,52.55,33.55578828,4,4,住,2,1,1,0,無,2019/7/5,120.68101200000001,24.139368,135
西屯區,12.07,145.3,23.12710049,16,16,住,3,2,2,1,坡道平面,2018/4/2,120.64691599999999,24.17023,797
北屯區,18.67,143.21,24.60830818,2,13,住,3,2,2,1,無,2017/4/18,120.696476,24.186101999999998,480
南區,11.07,138.65,22.37417606,3,16,商,3,2,1,1,坡道平面,2018/9/17,120.67030600000001,24.111283,567
南屯區,21.87,130.52,2.1519949069999997,8,12,住,2,1,1,1,坡道平面,2019/11/28,120.612742,24.15211,880
西屯區,16.77,204.96,10.34928849,3,23,住,3,1,2,1,坡道平面,2018/11/5,120.61137099999999,24.191810999999998,1550
大里區,13.98,174.58,7.868744737999999,9,15,商,4,2,2,1,坡道平面,2019/2/24,120.69199499999999,24.111132,950
西屯區,3.23,28.05,25.33111563,9,12,住,1,1,1,1,無,2019/12/18,120.643557,24.178058,155
南屯區,12.97,138.78,18.90250998,12,19,住,3,2,2,1,坡道機械,2017/8/6,120.639626,24.143017999999998,950
西區,22.0,87.39,30.3195822,3,5,住,3,2,1,0,無,2017/11/2,120.654004,24.151526,468
南區,19.76,172.66,2.026051185,4,20,住,3,2,2,1,坡道平面,2018/11/11,120.651338,24.107638,1188
北區,9.55,122.75,11.49647152,13,15,住,2,2,2,1,坡道機械,2019/7/22,120.67511699999999,24.163264,875
南區,20.94,203.35,2.94598794,6,15,住,3,2,2,1,坡道機械,2016/10/19,120.68382,24.11895,1230
北屯區,22.04,204.23,2.1985393269999998,15,15,商,3,2,2,1,坡道平面,2018/11/3,120.717522,24.172619,1250
西屯區,10.16,157.89,0.11225418699999999,19,27,商,3,2,2,1,坡道平面,2017/7/4,120.624073,24.15521,1395
南屯區,37.6,233.15,4.405292374,8,15,住,3,2,2,1,坡道平面,2018/3/21,120.60943799999998,24.150348,1300
大雅區,19.43,114.85,24.84376818,10,10,住,3,2,2,1,坡道機械,2019/2/28,120.65571399999999,24.226106,470
南屯區,29.59,179.13,1.7303572280000001,11,14,住,3,2,2,1,坡道平面,2018/5/27,120.612804,24.153545,1080
西屯區,7.57,62.35,0.361403725,8,15,商,1,1,1,1,無,2019/4/7,120.63536599999999,24.17671,550
西區,19.89,238.61,36.19239273,9,15,住,4,3,2,1,無,2019/10/28,120.67063600000002,24.152531,1000
西屯區,29.09,273.85,5.262257267,11,15,住,4,2,2,1,坡道平面,2019/1/20,120.65614599999999,24.196041,2420
大里區,14.72,90.91,24.13738817,9,13,住,3,2,1,1,無,2016/10/12,120.690972,24.122705,280
北區,10.73,70.29,23.51314538,2,8,住,3,2,1,1,無,2019/9/1,120.703004,24.158652,420
大里區,43.49,133.14,1.054094198,6,7,住,3,1,2,1,坡道機械,2017/2/24,120.695051,24.090707000000002,730
北區,23.85,179.14,28.81373334,5,7,住,3,2,2,1,坡道機械,2018/12/25,120.673451,24.164767,736
東區,37.51,210.94,0.090350931,12,22,住,4,2,2,1,坡道平面,2017/12/4,120.69460500000001,24.135960999999998,1530
北區,15.75,147.96,14.65601621,6,14,住,3,2,2,1,坡道機械,2019/5/1,120.68466200000002,24.164867,910
南屯區,7.57,43.68,23.23387886,1,8,住,2,2,1,1,無,2017/2/13,120.63607900000001,24.144242000000002,250
北區,20.45,136.84,24.63842516,8,14,住,3,2,2,1,坡道機械,2018/4/21,120.67756000000001,24.152515,620
北屯區,16.47,156.11,5.160954708,11,13,住,3,2,2,1,坡道平面,2018/11/25,120.713606,24.181495,838
北屯區,9.95,174.46,21.16949698,8,24,住,3,1,1,1,坡道平面,2017/8/28,120.697477,24.171067999999998,825
北屯區,18.65,100.58,25.59121679,4,7,住,3,2,2,1,無,2017/7/16,120.692291,24.181832999999997,417
西屯區,14.59,234.3,0.10677837300000001,9,28,商,4,2,2,1,坡道平面,2017/2/24,120.62088999999999,24.17474,2255
北屯區,13.56,216.71,16.9969267,10,24,住,3,2,3,1,坡道平面,2019/8/6,120.697477,24.171067999999998,1050
北屯區,20.53,172.01,2.0233132780000003,2,15,商,3,2,2,1,坡道平面,2019/10/7,120.70500600000001,24.182593,1038
西區,22.4,181.05,13.14469154,13,13,住,4,2,2,1,坡道平面,2019/12/18,120.65558500000002,24.135045,1506
大里區,15.9,140.08,4.038412835,2,12,商,3,2,2,1,無,2018/9/17,120.695901,24.102505999999998,700
大雅區,16.78,93.76,25.45979726,9,10,住,3,2,2,1,坡道機械,2019/10/11,120.65571399999999,24.226106,516
西區,16.87,154.94,10.54094198,2,13,商,3,2,2,1,坡道平面,2016/11/14,120.661162,24.132867,1000
南屯區,60.72,218.78,1.779639555,4,17,住,4,2,2,1,坡道平面,2019/1/19,120.62576299999999,24.151623999999998,2000
西區,3.34,46.65,21.79647768,13,22,商,1,1,1,1,無,2017/11/5,120.657572,24.14415,158
南屯區,16.81,112.17,23.03401165,8,8,住,3,2,1,1,升降機械,2019/2/1,120.635246,24.145046,650
東區,14.33,104.5,5.251305639,10,11,商,3,2,2,1,坡道平面,2018/1/5,120.70768999999999,24.141279,600
北屯區,22.2,144.52,22.06479257,3,11,住,3,2,2,1,坡道平面,2018/1/21,120.690932,24.180426,625
西屯區,19.3,277.64,1.2676509440000001,19,38,商,3,2,2,1,坡道平面,2016/10/7,120.624073,24.15521,2300
北區,9.55,91.26,35.77623086,9,10,住,5,0,5,1,無,2017/9/27,120.671302,24.158514999999998,620
南屯區,30.53,142.02,0.7282832640000001,11,11,住,3,1,2,1,坡道平面,2019/4/16,120.62668400000001,24.141408,1198
西屯區,36.05,406.15,3.6852228310000004,13,25,住,0,0,0,1,坡道平面,2017/9/27,120.637185,24.161314,5300
中區,1.65,32.77,21.44876349,8,19,商,1,1,1,1,無,2017/10/31,120.67783999999999,24.146457,135
南區,3.45,37.21,21.91694559,10,21,住,1,0,1,1,無,2018/5/28,120.674554,24.128869,170
大里區,23.62,171.62,0.377831167,6,13,住,3,2,2,1,坡道平面,2019/3/9,120.69289199999999,24.121653,1000
北屯區,22.32,133.68,24.39201353,4,10,住,3,2,2,1,坡道機械,2018/1/21,120.686691,24.180332999999997,648
大里區,29.93,215.21,4.925494706,11,14,住,4,2,2,1,坡道平面,2017/10/9,120.67446699999999,24.116129,1300
西屯區,26.8,99.42,33.12867478,5,5,住,5,4,3,0,無,2017/9/20,120.658427,24.164097,550
西屯區,10.0,108.23,25.43241819,8,16,住,2,2,1,1,坡道平面,2019/12/3,120.641296,24.17245,580
北屯區,31.27,254.87,3.51273469,8,14,住,3,2,2,1,坡道平面,2018/8/9,120.68671299999998,24.189567,1675
西屯區,23.81,163.04,2.611963285,3,12,住,3,2,2,1,坡道平面,2017/2/12,120.665411,24.175141,1035
南屯區,20.84,147.57,5.087031219,4,12,住,2,2,2,1,坡道平面,2017/3/27,120.60746499999999,24.14677,805
北屯區,4.29,36.14,24.32082794,16,16,住,1,1,1,1,無,2019/12/9,120.692218,24.175660999999998,200
南區,21.17,143.6,0.13689535,9,12,住,3,2,2,1,坡道平面,2019/5/14,120.651338,24.107638,835
東區,24.13,150.81,0.542105587,12,13,住,3,2,2,1,坡道平面,2019/3/22,120.69893200000001,24.129732999999998,906
北區,5.34,44.1,24.98887725,3,16,住,1,1,1,1,無,2019/12/10,120.699026,24.153876999999998,190
西屯區,16.35,110.92,22.99841886,8,14,住,3,2,2,1,坡道機械,2017/11/7,120.608209,24.186985,460
南屯區,16.03,167.42,19.52127696,3,14,住,4,2,2,1,坡道平面,2017/4/28,120.639626,24.143017999999998,960
西屯區,16.86,114.4,23.35160886,8,14,住,3,2,2,1,坡道機械,2018/3/3,120.601704,24.187097,460
北屯區,26.17,181.23,0.75018652,11,14,商,3,2,2,1,坡道平面,2018/6/29,120.72065400000001,24.179994,1060
南屯區,40.34,342.38,4.922756799,9,14,住,4,2,2,1,坡道平面,2019/9/1,120.64123700000002,24.137081,3139
北屯區,18.42,115.05,28.86849148,7,7,住,3,2,2,1,無,2019/6/14,120.68136100000001,24.174889999999998,530
北屯區,15.1,128.46,26.8041096,12,12,住,3,2,2,1,坡道機械,2019/10/7,120.664899,24.191072,635
北屯區,3.1,35.91,24.23595283,8,12,住,1,1,1,1,無,2018/7/14,120.68657069999999,24.18267881,145
南屯區,30.68,189.24,24.5398605,6,15,住,3,2,2,1,坡道平面,2019/1/31,120.642224,24.136772,950
西屯區,3.15,23.69,24.30987632,12,13,住,1,0,1,1,無,2019/6/13,120.65614599999999,24.196041,146
南區,35.02,124.01,30.32779592,1,5,住,3,2,2,0,坡道平面,2019/2/15,120.677227,24.126745,510
西屯區,29.75,103.82,35.72694853,2,4,住,3,2,2,0,無,2017/1/14,120.666192,24.17434,330
北區,19.22,143.62,28.45780543,4,7,住,3,2,2,1,升降機械,2019/12/22,120.694778,24.158484,580
北屯區,9.57,53.78,2.6229149130000002,2,12,住,3,2,2,1,坡道平面,2019/7/9,120.723224,24.160889,270
北區,3.5,49.66,26.47829866,15,16,住,1,1,1,1,無,2017/11/27,120.693679,24.161505,190
西屯區,22.6,117.26,26.78768216,4,6,住,3,2,2,1,升降機械,2018/10/23,120.64526299999999,24.169214999999998,650
北屯區,7.86,89.82,26.39068564,15,16,住,2,2,2,1,無,2019/3/12,120.65991399999999,24.193176,460
西區,20.83,86.81,33.26283223,4,5,住,3,2,1,0,無,2019/3/20,120.662679,24.163032,400
東區,24.65,160.44,2.472330027,4,14,住,3,2,2,1,坡道平面,2016/12/9,120.69460500000001,24.135960999999998,1200
北區,31.84,97.57,37.39980972,2,5,商,3,2,2,0,無,2018/5/5,120.681751,24.165592999999998,488
北屯區,1.77,31.94,23.288636999999998,11,24,住,1,1,1,1,無,2019/10/11,120.697477,24.171067999999998,200
南屯區,28.79,287.39,11.51289896,14,16,住,3,2,2,1,坡道平面,2019/6/30,120.651931,24.140698,1902
中區,11.03,42.0,42.27328419,4,6,住,1,1,1,1,無,2019/10/3,120.68495700000001,24.141939,120
北屯區,38.92,231.04,1.41823583,11,15,住,4,2,3,1,坡道平面,2019/3/20,120.724033,24.164923,1610
大里區,15.83,176.21,4.679083075,3,15,住,3,2,2,1,坡道平面,2018/7/24,120.690482,24.110059,1100
南屯區,14.94,217.88,21.87313908,15,22,住,4,2,2,1,坡道平面,2017/11/24,120.647074,24.144767,1370
北屯區,18.26,158.9,7.655187992,12,12,住,3,2,2,1,坡道平面,2018/6/22,120.721672,24.175619,760
西屯區,6.04,35.17,26.21545959,4,6,住,1,0,1,1,無,2019/12/1,120.645826,24.179665,185
北屯區,24.0,75.2,38.90018276,4,4,住,3,2,2,0,無,2019/4/13,120.712607,24.172194,232
西區,10.1,199.52,17.88127066,3,29,住,4,2,2,1,坡道平面,2018/6/21,120.66249099999999,24.134823,1480
南區,24.41,154.73,0.16153651300000002,7,15,住,3,2,2,1,坡道平面,2016/12/12,120.661061,24.111415,1030
北屯區,23.65,185.55,0.227246282,15,15,住,4,2,2,1,坡道平面,2018/2/14,120.727425,24.160373999999997,952
北屯區,20.72,134.77,2.053430255,4,11,住,2,2,1,1,坡道平面,2017/10/27,120.726223,24.166228,590
東區,29.99,178.96,0.98838443,5,13,住,3,2,2,1,坡道平面,2017/3/14,120.69896100000001,24.127845999999998,830
西區,50.55,228.63,2.948725847,7,11,住,4,2,2,1,坡道平面,2018/9/27,120.666054,24.137844,1650
北屯區,9.46,101.32,23.16269328,9,14,住,2,2,1,1,坡道機械,2017/12/9,120.697477,24.171067999999998,530
南屯區,19.8,195.55,22.36596234,8,14,住,4,2,2,1,坡道平面,2019/11/29,120.641355,24.143889,1300
西屯區,12.68,84.82,23.836218399999996,5,13,住,3,2,2,1,無,2019/8/31,120.635733,24.173756,595
北區,21.89,94.76,36.58665133,2,5,住,3,2,2,0,無,2017/9/25,120.68388799999998,24.161208,438
北區,10.12,124.36,23.61992375,10,19,住,4,1,2,1,無,2018/12/28,120.67511699999999,24.163264,600
東區,11.6,107.92,6.431343559,3,10,商,2,2,1,1,坡道平面,2019/7/13,120.702168,24.143021,500
北屯區,22.26,147.69,25.97999959,5,11,住,3,2,2,1,無,2019/11/19,120.69351699999999,24.174326999999998,241
西屯區,23.0,97.74,32.77274687,5,5,住,3,2,2,0,無,2020/1/4,120.66134299999999,24.164182999999998,680
西屯區,25.46,128.08,26.24010075,5,6,住,3,2,2,1,坡道機械,2019/1/12,120.614245,24.181117,740
西屯區,3.86,29.43,23.5624277,5,6,住,1,1,1,1,無,2019/6/3,120.65011000000001,24.17115,155
西屯區,13.8,155.24,27.65833658,7,17,住,3,2,2,1,坡道平面,2019/11/9,120.61342900000001,24.1734,820
南區,9.08,65.65,34.815225500000004,10,12,住,2,1,1,1,無,2017/7/12,120.666946,24.127531,285
北區,12.14,133.59,12.60532386,10,14,住,2,2,1,1,坡道平面,2019/8/3,120.674989,24.170338,880
北屯區,20.85,160.61,1.07052164,8,14,住,3,2,2,1,坡道平面,2017/9/7,120.706928,24.167439,850
中區,1.93,37.56,19.90184603,13,28,住,1,1,1,1,無,2016/12/26,120.674124,24.143335999999998,124
南區,11.56,129.74,12.1508313,10,14,住,3,2,2,1,坡道平面,2017/7/27,120.68382,24.11895,785
北區,15.0,69.72,29.36679056,6,7,住,2,1,1,1,無,2018/3/21,120.69920900000001,24.151471,255
西屯區,32.36,363.79,11.04471687,18,19,住,5,2,3,1,坡道平面,2018/6/27,120.63526200000001,24.158407999999998,2600
南區,20.55,163.7,1.872728393,15,15,住,3,2,2,1,坡道平面,2018/10/27,120.65803799999999,24.109051,1235
大里區,15.69,143.58,7.148675195,13,14,住,3,2,2,1,坡道平面,2016/12/8,120.67265900000001,24.115069000000002,868
西屯區,9.43,95.86,23.48029049,6,15,住,3,2,2,1,無,2018/8/9,120.64691599999999,24.17023,458
北區,3.16,28.96,20.28789092,4,14,住,1,0,1,1,無,2016/10/28,120.684582,24.166829999999997,103
大里區,21.73,119.19,24.46319911,4,8,住,3,2,2,1,坡道機械,2019/10/25,120.704325,24.096717,568
西屯區,11.88,116.39,1.7851153690000001,17,21,住,2,2,1,1,坡道機械,2016/9/1,120.608007,24.190404,845
西屯區,11.24,108.83,10.17406244,6,15,住,2,2,1,1,坡道平面,2017/11/9,120.609973,24.192242,760
西屯區,12.5,125.51,0.08213721,11,29,住,3,2,2,1,無,2019/1/9,120.63445800000001,24.173542,1270
北屯區,40.57,103.86,35.80360993,5,5,住,3,2,2,0,無,2019/3/26,120.697477,24.171067999999998,380
西屯區,17.16,157.86,3.5592791089999998,4,12,商,3,2,2,1,坡道機械,2018/12/3,120.638645,24.171764000000003,1210
西區,2.6,43.93,23.63361328,16,22,商,1,1,1,1,無,2019/9/7,120.657572,24.14415,158
南屯區,29.32,134.76,23.74312956,2,5,住,3,2,2,1,坡道平面,2019/5/19,120.635473,24.142333999999998,630
東區,37.3,213.99,0.48734744700000004,6,14,住,4,2,3,1,坡道平面,2017/7/13,120.69896100000001,24.127845999999998,1038
北區,20.65,119.82,27.94855473,6,7,住,3,2,2,1,坡道平面,2017/8/20,120.69473400000001,24.160038,535
東區,27.28,145.86,4.109598417,8,10,住,3,2,2,1,坡道平面,2019/12/9,120.69406799999999,24.136465,1058
北屯區,25.84,98.09,24.34820701,3,5,住,2,1,1,0,無,2016/12/1,120.72774299999999,24.177492,343
大里區,13.98,174.58,6.581928445,6,15,商,4,2,2,1,坡道平面,2017/11/11,120.69199499999999,24.111132,976
大里區,20.84,181.36,0.501036982,15,23,商,4,2,2,1,坡道平面,2019/5/8,120.68078600000001,24.097648,1120
北區,8.53,89.84,0.7282832640000001,11,15,商,1,0,1,1,坡道平面,2019/8/23,120.67121499999999,24.171958,780
北屯區,17.69,119.35,3.819380275,10,14,住,2,2,1,1,坡道機械,2017/8/6,120.72429,24.166522,680
西區,28.69,118.75,36.32381226,5,5,住,3,2,1,0,無,2018/3/24,120.662201,24.158286999999998,380
北屯區,26.12,157.2,23.61444794,12,12,住,3,2,2,1,坡道機械,2017/4/12,120.686691,24.180332999999997,810
北屯區,22.75,191.99,2.5818463080000003,4,19,住,3,2,2,1,坡道平面,2017/7/23,120.68943600000001,24.185710999999998,1470
北屯區,20.23,173.51,1.90284537,5,14,住,3,2,2,1,坡道平面,2018/4/28,120.710393,24.161037,828
西屯區,7.59,89.17,19.06404649,9,14,住,3,2,2,1,無,2017/6/26,120.643557,24.178058,485
南屯區,7.33,43.81,25.65692656,3,7,住,1,1,1,1,無,2018/10/10,120.648467,24.155532,255
北區,12.61,116.36,6.428605652000001,5,12,住,2,2,1,1,坡道機械,2017/2/11,120.68523799999998,24.154128,888
中區,20.2,54.2,40.50185835,5,5,住,2,2,1,0,無,2018/5/28,120.681693,24.14508,160
大里區,7.54,111.53,4.643490283999999,6,26,商,2,2,1,1,坡道機械,2019/6/14,120.67265900000001,24.115069000000002,725
西屯區,11.23,53.91,14.39865295,2,14,住,4,2,2,1,坡道平面,2019/11/27,120.64611699999999,24.184737,114
大雅區,11.84,102.71,24.61104609,5,14,住,3,2,2,1,無,2019/3/23,120.64751000000001,24.218643,445
西屯區,12.32,139.55,21.50078373,12,21,住,3,2,2,1,無,2019/5/23,120.647473,24.157975,858
西屯區,3.39,50.75,22.24823234,15,15,住,1,1,1,1,無,2019/5/5,120.657849,24.167251999999998,233
西屯區,27.71,102.25,30.16078359,4,5,住,3,2,2,0,無,2016/9/18,120.653319,24.157423,590
東區,20.7,167.09,0.7282832640000001,11,12,住,3,2,2,1,坡道平面,2017/7/31,120.697318,24.141867,1030
大里區,14.22,100.62,24.90126423,4,12,住,3,2,2,1,無,2019/10/3,120.692194,24.085201,400
南區,9.11,101.14,4.780385634,7,15,住,2,2,1,1,坡道平面,2017/3/9,120.671446,24.112735999999998,600
北區,23.89,92.43,35.11639527,5,5,住,4,1,4,0,無,2017/9/15,120.69473400000001,24.160038,445
北屯區,30.41,162.83,1.333360712,2,12,住,3,2,2,1,坡道平面,2019/4/26,120.726729,24.157031,760
南屯區,21.84,66.25,35.75706551,3,5,住,3,1,1,0,無,2017/10/1,120.627973,24.117010999999998,215
北屯區,31.13,154.34,0.7748276829999999,6,12,住,3,2,2,1,坡道平面,2017/8/19,120.664824,24.190681,1075
